time/s,I/mA
6.509069835567061E+002,5.8381447E-005
6.510069835541799E+002,5.8063208E-005
6.511069835516537E+002,5.7744975E-005
6.512069835491275E+002,5.7808622E-005
6.513069835466013E+002,5.7108500E-005
6.514069835440750E+002,5.8063208E-005
6.515069835415488E+002,5.7999565E-005
6.516069835390226E+002,5.8190508E-005
6.517069835364964E+002,5.8063208E-005
6.518069835339702E+002,5.7935915E-005
6.519069835314440E+002,5.8381447E-005
6.520069835289178E+002,5.7554033E-005
6.521069835263916E+002,5.8254147E-005
6.522069835238653E+002,5.9017915E-005
6.523069835213391E+002,5.8890622E-005
6.524069835188129E+002,5.7935915E-005
6.525069835162867E+002,5.8254147E-005
6.526069835137605E+002,5.8763329E-005
6.527069835112343E+002,5.8636033E-005
6.528069835087081E+002,5.7935915E-005
6.529069835061819E+002,5.8954269E-005
6.530069835036556E+002,5.8826972E-005
6.531069835011294E+002,5.8636033E-005
6.532069834986032E+002,5.8063208E-005
6.533069834960770E+002,5.8063208E-005
6.534069834935508E+002,5.8826972E-005
6.535069834910246E+002,5.8381447E-005
6.536069834884984E+002,5.8063208E-005
6.537069834859722E+002,5.7999565E-005
6.538069834834459E+002,5.8381447E-005
6.539069834809197E+002,5.8190508E-005
6.540069834783935E+002,5.8126854E-005
6.541069834758673E+002,5.9399794E-005
6.542069834733411E+002,5.8190508E-005
6.543069834708149E+002,5.8636033E-005
6.544069834682887E+002,5.7872265E-005
6.545069834657625E+002,5.8826972E-005
6.546069834632362E+002,5.9590740E-005
6.547069834607100E+002,5.9590740E-005
6.548069834581838E+002,5.9972619E-005
6.549069834556576E+002,6.0290859E-005
6.550069834531314E+002,5.9336155E-005
6.551069834506052E+002,6.0290859E-005
6.552069834480790E+002,5.9272501E-005
6.553069834455528E+002,6.0481801E-005
6.554069834430265E+002,5.9654387E-005
6.555069834405003E+002,6.0099916E-005
6.556069834379741E+002,5.8763329E-005
6.557069834354479E+002,5.9145212E-005
6.558069834329217E+002,5.9272501E-005
6.559069834303955E+002,5.9081562E-005
6.560069834278693E+002,5.9527094E-005
6.561069834253431E+002,5.9463448E-005
6.562069834228168E+002,5.9017915E-005
6.563069834202906E+002,5.8763329E-005
6.564069834177644E+002,5.9208855E-005
6.565069834152382E+002,5.9208855E-005
6.566069834127120E+002,6.0863684E-005
6.567069834101858E+002,6.0418148E-005
6.568069834076596E+002,5.9781680E-005
6.569069834051334E+002,5.9590740E-005
6.570069834026071E+002,5.9781680E-005
6.571069834000809E+002,6.0863684E-005
6.572069833975547E+002,6.0927327E-005
6.573069833950285E+002,6.0800034E-005
6.574069833925023E+002,6.0736387E-005
6.575069833899761E+002,6.1436505E-005
6.576069833874499E+002,6.0927327E-005
6.577069833849237E+002,6.1436505E-005
6.578069833823974E+002,6.1372855E-005
6.579069833798712E+002,6.0990977E-005
6.580069833773450E+002,6.1945677E-005
6.581069833748188E+002,6.0863684E-005
6.582069833722926E+002,6.1882034E-005
6.583069833697664E+002,6.0927327E-005
6.584069833672402E+002,6.1054619E-005
6.585069833647140E+002,6.0800034E-005
6.586069833621877E+002,6.1181912E-005
6.587069833596615E+002,6.1818391E-005
6.588069833571353E+002,6.1181912E-005
6.589069833546091E+002,6.1309205E-005
6.590069833520829E+002,6.0736387E-005
6.591069833495567E+002,6.0800034E-005
6.592069833470305E+002,6.0863684E-005
6.593069833445043E+002,6.1563791E-005
6.594069833419780E+002,6.1118262E-005
6.595069833394518E+002,6.1245562E-005
6.596069833369256E+002,6.0927327E-005
6.597069833343994E+002,6.1500148E-005
6.598069833318732E+002,6.1436505E-005
6.599069833293470E+002,6.2263913E-005
6.600069833268208E+002,6.2009327E-005
6.601069833242946E+002,6.2709441E-005
6.602069833217683E+002,6.3154977E-005
6.603069833192421E+002,6.2709441E-005
6.604069833167159E+002,6.2773091E-005
6.605069833141897E+002,6.2327563E-005
6.606069833116635E+002,6.2263913E-005
6.607069833091373E+002,6.1945677E-005
6.608069833066111E+002,6.2263913E-005
6.609069833040849E+002,6.1627448E-005
6.610069833015586E+002,6.2645791E-005
6.611069832990324E+002,6.2009327E-005
6.612069832965062E+002,6.2582149E-005
6.613069832939800E+002,6.2200270E-005
6.614069832914538E+002,6.2773091E-005
6.615069832889276E+002,6.2709441E-005
6.616069832864014E+002,6.2645791E-005
6.617069832838752E+002,6.2391206E-005
6.618069832813489E+002,6.2454856E-005
6.619069832788227E+002,6.3027677E-005
6.620069832762965E+002,6.2582149E-005
6.621069832737703E+002,6.2709441E-005
6.622069832712441E+002,6.3218620E-005
6.623069832687179E+002,6.3345913E-005
6.624069832661917E+002,6.3218620E-005
6.625069832636655E+002,6.4173328E-005
6.626069832611392E+002,6.3664149E-005
6.627069832586130E+002,6.3918742E-005
6.628069832560868E+002,6.4491564E-005
6.629069832535606E+002,6.4109685E-005
6.630069832510344E+002,6.4173328E-005
6.631069832485082E+002,6.4364263E-005
6.632069832459820E+002,6.4109685E-005
6.633069832434558E+002,6.3727799E-005
6.634069832409295E+002,6.3473206E-005
6.635069832384033E+002,6.3600499E-005
6.636069832358771E+002,6.2391206E-005
6.637069832333509E+002,6.2964034E-005
6.638069832308247E+002,6.3791442E-005
6.639069832282985E+002,6.3664149E-005
6.640069832257723E+002,6.3091327E-005
6.641069832232461E+002,6.4046035E-005
6.642069832207198E+002,6.3154977E-005
6.643069832181936E+002,6.3218620E-005
6.644069832156674E+002,6.3791442E-005
6.645069832131412E+002,6.3027677E-005
6.646069832106150E+002,6.3154977E-005
6.647069832080888E+002,6.3345913E-005
6.648069832055626E+002,6.3345913E-005
6.649069832030364E+002,6.4046035E-005
6.650069832005101E+002,6.3791442E-005
6.651069831979839E+002,6.3791442E-005
6.652069831954577E+002,6.4618856E-005
6.653069831929315E+002,6.4300621E-005
6.654069831904053E+002,6.4364263E-005
6.655069831878791E+002,6.4364263E-005
6.656069831853529E+002,6.4682499E-005
6.657069831828267E+002,6.3727799E-005
6.658069831803004E+002,6.4555206E-005
6.659069831777742E+002,6.4109685E-005
6.660069831752480E+002,6.4173328E-005
6.661069831727218E+002,6.3473206E-005
6.662069831701956E+002,6.2645791E-005
6.663069831676694E+002,6.3409556E-005
6.664069831651432E+002,6.4618856E-005
6.665069831626170E+002,6.3791442E-005
6.666069831600907E+002,6.4109685E-005
6.667069831575645E+002,6.4364263E-005
6.668069831550383E+002,6.3918742E-005
6.669069831525121E+002,6.3918742E-005
6.670069831499859E+002,6.3409556E-005
6.671069831474597E+002,6.4300621E-005
6.672069831449335E+002,6.3282270E-005
6.673069831424073E+002,6.4109685E-005
6.674069831398810E+002,6.4173328E-005
6.675069831373548E+002,6.5318971E-005
6.676069831348286E+002,6.4746149E-005
6.677069831323024E+002,6.4427913E-005
6.678069831297762E+002,6.5509914E-005
6.679069831272500E+002,6.5064385E-005
6.680069831247238E+002,6.5828150E-005
6.681069831221976E+002,6.5700850E-005
6.682069831196713E+002,6.4682499E-005
6.683069831171451E+002,6.5064385E-005
6.684069831146189E+002,6.4364263E-005
6.685069831120927E+002,6.5382621E-005
6.686069831095665E+002,6.5000735E-005
6.687069831070403E+002,6.5446271E-005
6.688069831045141E+002,6.4491564E-005
6.689069831019879E+002,6.4618856E-005
6.690069830994617E+002,6.4109685E-005
6.691069830969354E+002,6.5318971E-005
6.692069830944092E+002,6.4109685E-005
6.693069830918830E+002,6.5382621E-005
6.694069830893568E+002,6.5828150E-005
6.695069830868306E+002,6.5637207E-005
6.696069830843044E+002,6.5318971E-005
6.697069830817782E+002,6.5000735E-005
6.698069830792520E+002,6.5382621E-005
6.699069830767257E+002,6.6082735E-005
6.700069830741995E+002,6.6019093E-005
6.701069830716733E+002,6.6782857E-005
6.702069830691471E+002,6.5509914E-005
6.703069830666209E+002,6.6019093E-005
6.704069830640947E+002,6.6146386E-005
6.705069830615685E+002,6.7228379E-005
6.706069830590423E+002,6.6591914E-005
6.707069830565160E+002,6.6655557E-005
6.708069830539898E+002,6.7101086E-005
6.709069830514636E+002,6.6273671E-005
6.710069830489374E+002,6.6719207E-005
6.711069830464112E+002,6.7164736E-005
6.712069830438850E+002,6.6082735E-005
6.713069830413588E+002,6.5828150E-005
6.714069830388326E+002,6.6019093E-005
6.715069830363063E+002,6.5128028E-005
6.716069830337801E+002,6.6019093E-005
6.717069830312539E+002,6.5828150E-005
6.718069830287277E+002,6.6146386E-005
6.719069830262015E+002,6.6146386E-005
6.720069830236753E+002,6.6719207E-005
6.721069830211491E+002,6.6719207E-005
6.722069830186229E+002,6.7482972E-005
6.723069830160966E+002,6.7037443E-005
6.724069830135704E+002,6.6782857E-005
6.725069830110442E+002,6.6910150E-005
6.726069830085180E+002,6.7228379E-005
6.727069830059918E+002,6.7673915E-005
6.728069830034656E+002,6.7610265E-005
6.729069830009394E+002,6.7419322E-005
6.730069829984132E+002,6.8055793E-005
6.731069829958869E+002,6.8119443E-005
6.732069829933607E+002,6.7673915E-005
6.733069829908345E+002,6.8055793E-005
6.734069829883083E+002,6.7355679E-005
6.735069829857821E+002,6.6782857E-005
6.736069829832559E+002,6.7419322E-005
6.737069829807297E+002,6.6719207E-005
6.738069829782035E+002,6.6273671E-005
6.739069829756772E+002,6.6973800E-005
6.740069829731510E+002,6.6464621E-005
6.741069829706248E+002,6.6273671E-005
6.742069829680986E+002,6.6782857E-005
6.743069829655724E+002,6.6464621E-005
6.744069829630462E+002,6.6591914E-005
6.745069829605200E+002,6.7037443E-005
6.746069829579938E+002,6.7164736E-005
6.747069829554675E+002,6.6910150E-005
6.748069829529413E+002,6.6910150E-005
6.749069829504151E+002,6.6782857E-005
6.750069829478889E+002,6.6846500E-005
6.751069829453627E+002,6.7610265E-005
6.752069829428365E+002,6.8564965E-005
6.753069829403103E+002,6.8310386E-005
6.754069829377841E+002,6.7801207E-005
6.755069829352578E+002,6.9074151E-005
6.756069829327316E+002,6.9265094E-005
6.757069829302054E+002,6.8755915E-005
6.758069829276792E+002,6.8628615E-005
6.759069829251530E+002,6.8883208E-005
6.760069829226268E+002,6.8883208E-005
6.761069829201006E+002,6.8946858E-005
6.762069829175744E+002,6.9328737E-005
6.763069829150481E+002,6.8564965E-005
6.764069829125219E+002,6.7737565E-005
6.765069829099957E+002,6.7928500E-005
6.766069829074695E+002,6.7928500E-005
6.767069829049433E+002,6.8055793E-005
6.768069829024171E+002,6.8755915E-005
6.769069828998909E+002,6.8755915E-005
6.770069828973647E+002,6.8755915E-005
6.771069828948384E+002,6.8437679E-005
6.772069828923122E+002,6.9583322E-005
6.773069828897860E+002,6.8501322E-005
6.774069828872598E+002,6.8119443E-005
6.775069828847336E+002,6.8055793E-005
6.776069828822074E+002,6.8755915E-005
6.777069828796812E+002,6.8119443E-005
6.778069828771550E+002,6.8692272E-005
6.779069828746287E+002,6.8946858E-005
6.780069828721025E+002,6.9392379E-005
6.781069828695763E+002,6.9583322E-005
6.782069828670501E+002,6.8883208E-005
6.783069828645239E+002,6.8310386E-005
6.784069828619977E+002,6.8755915E-005
6.785069828594715E+002,6.9837915E-005
6.786069828569453E+002,6.8628615E-005
6.787069828544190E+002,6.9392379E-005
6.788069828518928E+002,6.9328737E-005
6.789069828493666E+002,6.9265094E-005
6.790069828468404E+002,6.9137801E-005
6.791069828443142E+002,6.9201444E-005
6.792069828417880E+002,6.9328737E-005
6.793069828392618E+002,6.9328737E-005
6.794069828367356E+002,6.9774265E-005
6.795069828342093E+002,6.8628615E-005
6.796069828316831E+002,6.9456029E-005
6.797069828291569E+002,6.9456029E-005
6.798069828266307E+002,7.0219794E-005
6.799069828241045E+002,6.9265094E-005
6.800069828215783E+002,6.9074151E-005
6.801069828190521E+002,6.9965208E-005
6.802069828165259E+002,7.0028858E-005
6.803069828139996E+002,7.0347087E-005
6.804069828114734E+002,6.9774265E-005
6.805069828089472E+002,7.0919908E-005
6.806069828064210E+002,7.0410737E-005
6.807069828038948E+002,7.0347087E-005
6.808069828013686E+002,7.0601680E-005
6.809069827988424E+002,6.9710622E-005
6.810069827963162E+002,7.0028858E-005
6.811069827937899E+002,7.0792616E-005
6.812069827912637E+002,7.0728973E-005
6.813069827887375E+002,6.9710622E-005
6.814069827862113E+002,6.9201444E-005
6.815069827836851E+002,6.9965208E-005
6.816069827811589E+002,6.9392379E-005
6.817069827786327E+002,6.9456029E-005
6.818069827761065E+002,6.9710622E-005
6.819069827735802E+002,7.0092508E-005
6.820069827710540E+002,7.0601680E-005
6.821069827685278E+002,7.0856273E-005
6.822069827660016E+002,7.0092508E-005
6.823069827634754E+002,7.0347087E-005
6.824069827609492E+002,7.0474387E-005
6.825069827584230E+002,7.0347087E-005
6.826069827558968E+002,7.1301794E-005
6.827069827533705E+002,7.0728973E-005
6.828069827508443E+002,7.1620030E-005
6.829069827483181E+002,7.1429095E-005
6.830069827457919E+002,7.0919908E-005
6.831069827432657E+002,7.1683673E-005
6.832069827407395E+002,7.2256502E-005
6.833069827382133E+002,7.1747323E-005
6.834069827356871E+002,7.2383802E-005
6.835069827331608E+002,7.2383802E-005
6.836069827306346E+002,7.1874616E-005
6.837069827281084E+002,7.1683673E-005
6.838069827255822E+002,7.1810973E-005
6.839069827230560E+002,7.2256502E-005
6.840069827205298E+002,7.1047209E-005
6.841069827180036E+002,7.1556387E-005
6.842069827154774E+002,7.0983566E-005
6.843069827129511E+002,7.0856273E-005
6.844069827104249E+002,7.1238152E-005
6.845069827078987E+002,7.0856273E-005
6.846069827053725E+002,7.0983566E-005
6.847069827028463E+002,7.1429095E-005
6.848069827003201E+002,7.1047209E-005
6.849069826977939E+002,7.0983566E-005
6.850069826952677E+002,7.1683673E-005
6.851069826927414E+002,7.1620030E-005
6.852069826902152E+002,7.1683673E-005
6.853069826876890E+002,7.1492737E-005
6.854069826851628E+002,7.2256502E-005
6.855069826826366E+002,7.1556387E-005
6.856069826801104E+002,7.2829323E-005
6.857069826775842E+002,7.2638381E-005
6.858069826750580E+002,7.3211202E-005
6.859069826725317E+002,7.2892974E-005
6.860069826700055E+002,7.2574738E-005
6.861069826674793E+002,7.1747323E-005
6.862069826649531E+002,7.3274859E-005
6.863069826624269E+002,7.2511088E-005
6.864069826599007E+002,7.2129209E-005
6.865069826573745E+002,7.2702031E-005
6.866069826548483E+002,7.2256502E-005
6.867069826523220E+002,7.1938266E-005
6.868069826497958E+002,7.2702031E-005
6.869069826472696E+002,7.2892974E-005
6.870069826447434E+002,7.1683673E-005
6.871069826422172E+002,7.1429095E-005
6.872069826396910E+002,7.2065559E-005
6.873069826371648E+002,7.2256502E-005
6.874069826346386E+002,7.3593088E-005
6.875069826321123E+002,7.2320152E-005
6.876069826295861E+002,7.1620030E-005
6.877069826270599E+002,7.2638381E-005
6.878069826245337E+002,7.1620030E-005
6.879069826220075E+002,7.2829323E-005
6.880069826194813E+002,7.3593088E-005
6.881069826169551E+002,7.3020266E-005
6.882069826144289E+002,7.2702031E-005
6.883069826119026E+002,7.3911324E-005
6.884069826093764E+002,7.4229560E-005
6.885069826068502E+002,7.4038617E-005
6.886069826043240E+002,7.3656738E-005
6.887069826017978E+002,7.5056974E-005
6.888069825992716E+002,7.3784031E-005
6.889069825967454E+002,7.3720388E-005
6.890069825942192E+002,7.3274859E-005
6.891069825916929E+002,7.3402152E-005
6.892069825891667E+002,7.3656738E-005
6.893069825866405E+002,7.3656738E-005
6.894069825841143E+002,7.2892974E-005
6.895069825815881E+002,7.2574738E-005
6.896069825790619E+002,7.2702031E-005
6.897069825765357E+002,7.3211202E-005
6.898069825740095E+002,7.2256502E-005
6.899069825714832E+002,7.2638381E-005
6.900069825689570E+002,7.1938266E-005
6.901069825664308E+002,7.2829323E-005
6.902069825639046E+002,7.2574738E-005
6.903069825613784E+002,7.2638381E-005
6.904069825588522E+002,7.2065559E-005
6.905069825563260E+002,7.3529445E-005
6.906069825537998E+002,7.2765681E-005
6.907069825512735E+002,7.2638381E-005
6.908069825487473E+002,7.3338502E-005
6.909069825462211E+002,7.3083909E-005
6.910069825436949E+002,7.2956624E-005
6.911069825411687E+002,7.2511088E-005
6.912069825386425E+002,7.3274859E-005
6.913069825361163E+002,7.3720388E-005
6.914069825335901E+002,7.2320152E-005
6.915069825310638E+002,7.3911324E-005
6.916069825285376E+002,7.3402152E-005
6.917069825260114E+002,7.3338502E-005
6.918069825234852E+002,7.3274859E-005
6.919069825209590E+002,7.3274859E-005
6.920069825184328E+002,7.3274859E-005
6.921069825159066E+002,7.4420503E-005
6.922069825133804E+002,7.3402152E-005
6.923069825108541E+002,7.3656738E-005
6.924069825083279E+002,7.3083909E-005
6.925069825058017E+002,7.3147567E-005
6.926069825032755E+002,7.3911324E-005
6.927069825007493E+002,7.3402152E-005
6.928069824982231E+002,7.5311560E-005
6.929069824956969E+002,7.4802389E-005
6.930069824931707E+002,7.4738738E-005
6.931069824906444E+002,7.3784031E-005
6.932069824881182E+002,7.4102267E-005
6.933069824855920E+002,7.4738738E-005
6.934069824830658E+002,7.4420503E-005
6.935069824805396E+002,7.4356853E-005
6.936069824780134E+002,7.4866031E-005
6.937069824754872E+002,7.4293210E-005
6.938069824729610E+002,7.4738738E-005
6.939069824704347E+002,7.4293210E-005
6.940069824679085E+002,7.3974974E-005
6.941069824653823E+002,7.4866031E-005
6.942069824628561E+002,7.3338502E-005
6.943069824603299E+002,7.3784031E-005
6.944069824578037E+002,7.4165910E-005
6.945069824552775E+002,7.3593088E-005
6.946069824527513E+002,7.4038617E-005
6.947069824502250E+002,7.3083909E-005
6.948069824476988E+002,7.3593088E-005
6.949069824451726E+002,7.3020266E-005
6.950069824426464E+002,7.3847681E-005
6.951069824401202E+002,7.4356853E-005
6.952069824375940E+002,7.4038617E-005
6.953069824350678E+002,7.4675096E-005
6.954069824325416E+002,7.3847681E-005
6.955069824300153E+002,7.3656738E-005
6.956069824274891E+002,7.4420503E-005
6.957069824249629E+002,7.4165910E-005
6.958069824224367E+002,7.3720388E-005
6.959069824199105E+002,7.3529445E-005
6.960069824173843E+002,7.3911324E-005
6.961069824148581E+002,7.4611446E-005
6.962069824123319E+002,7.4293210E-005
6.963069824098056E+002,7.3974974E-005
6.964069824072794E+002,7.3211202E-005
6.965069824047532E+002,7.4102267E-005
6.966069824022270E+002,7.4547796E-005
6.967069823997008E+002,7.3465795E-005
6.968069823971746E+002,7.2765681E-005
6.969069823946484E+002,7.3974974E-005
6.970069823921222E+002,7.3083909E-005
6.971069823895959E+002,7.2892974E-005
6.972069823870697E+002,7.4038617E-005
6.973069823845435E+002,7.3911324E-005
6.974069823820173E+002,7.3274859E-005
6.975069823794911E+002,7.2892974E-005
6.976069823769649E+002,7.2511088E-005
6.977069823744387E+002,7.2638381E-005
6.978069823719125E+002,7.3083909E-005
6.979069823693862E+002,7.3211202E-005
6.980069823668600E+002,7.2192859E-005
6.981069823643338E+002,7.2702031E-005
6.982069823618076E+002,7.3274859E-005
6.983069823592814E+002,7.2892974E-005
6.984069823567552E+002,7.2192859E-005
6.985069823542290E+002,7.2638381E-005
6.986069823517028E+002,7.2702031E-005
6.987069823491765E+002,7.3784031E-005
6.988069823466503E+002,7.2829323E-005
6.989069823441241E+002,7.3338502E-005
6.990069823415979E+002,7.2574738E-005
6.991069823390717E+002,7.2065559E-005
6.992069823365455E+002,7.2256502E-005
6.993069823340193E+002,7.2065559E-005
